geoid,Region,State,age,season,MMWR Year/Week,Deaths from pneumonia and influenza,All Deaths
State,,Wisconsin,All,2011-12,201224,62,861
State,,Wyoming,All,2011-12,201224,6,68
State,,Alabama,All,2011-12,201225,65,887
State,,Alaska,All,2011-12,201225,2,81
State,,Arizona,All,2011-12,201225,53,909
State,,Arkansas,All,2011-12,201225,37,506
State,,California,All,2011-12,201225,359,4479
State,,Colorado,All,2011-12,201225,34,598
State,,Connecticut,All,2011-12,201225,35,504
State,,Delaware,All,2011-12,201225,14,139
State,,District of Columbia,All,2011-12,201225,3,87
State,,Florida,All,2011-12,201225,176,3232
State,,Georgia,All,2011-12,201225,65,1294
State,,Hawaii,All,2011-12,201225,19,194
State,,Idaho,All,2011-12,201225,11,182
State,,Illinois,All,2011-12,201225,126,1885
State,,Indiana,All,2011-12,201225,67,1098
State,,Iowa,All,2011-12,201225,29,519
State,,Kansas,All,2011-12,201225,32,438
State,,Kentucky,All,2011-12,201225,61,784
State,,Louisiana,All,2011-12,201225,44,796
State,,Maine,All,2011-12,201225,21,232
State,,Maryland,All,2011-12,201225,69,805
State,,Massachusetts,All,2011-12,201225,76,981
State,,Michigan,All,2011-12,201225,112,1606
State,,Minnesota,All,2011-12,201225,52,735
State,,Mississippi,All,2011-12,201225,27,549
State,,Missouri,All,2011-12,201225,65,1012
State,,Montana,All,2011-12,201225,12,157
State,,Nebraska,All,2011-12,201225,19,270
State,,Nevada,All,2011-12,201225,21,379
State,,New Hampshire,All,2011-12,201225,15,201
State,,New Jersey,All,2011-12,201225,70,1281
State,,New Mexico,All,2011-12,201225,14,294
State,,New York,All,2011-12,201225,131,1830
State,,New York City,All,2011-12,201225,83,979
State,,North Carolina,All,2011-12,201225,107,1485
State,,North Dakota,All,2011-12,201225,6,85
State,,Ohio,All,2011-12,201225,140,2086
State,,Oklahoma,All,2011-12,201225,52,651
State,,Oregon,All,2011-12,201225,32,635
State,,Pennsylvania,All,2011-12,201225,137,2195
State,,Rhode Island,All,2011-12,201225,16,175
State,,South Carolina,All,2011-12,201225,45,832
State,,South Dakota,All,2011-12,201225,15,151
State,,Tennessee,All,2011-12,201225,83,1093
State,,Texas,All,2011-12,201225,224,3153
State,,Utah,All,2011-12,201225,22,275
State,,Vermont,All,2011-12,201225,5,96
State,,Virginia,All,2011-12,201225,69,1122
State,,Washington,All,2011-12,201225,65,861
State,,West Virginia,All,2011-12,201225,44,432
State,,Wisconsin,All,2011-12,201225,67,876
State,,Wyoming,All,2011-12,201225,6,73
State,,Alabama,All,2011-12,201226,77,917
State,,Alaska,All,2011-12,201226,5,68
State,,Arizona,All,2011-12,201226,58,912
State,,Arkansas,All,2011-12,201226,35,553
State,,California,All,2011-12,201226,376,4286
State,,Colorado,All,2011-12,201226,31,634
State,,Connecticut,All,2011-12,201226,46,531
State,,Delaware,All,2011-12,201226,8,115
State,,District of Columbia,All,2011-12,201226,4,75
State,,Florida,All,2011-12,201226,172,3256
State,,Georgia,All,2011-12,201226,79,1361
State,,Hawaii,All,2011-12,201226,14,178
State,,Idaho,All,2011-12,201226,9,218
State,,Illinois,All,2011-12,201226,106,1793
State,,Indiana,All,2011-12,201226,84,1059
State,,Iowa,All,2011-12,201226,20,496
State,,Kansas,All,2011-12,201226,28,460
State,,Kentucky,All,2011-12,201226,52,762
State,,Louisiana,All,2011-12,201226,41,781
State,,Maine,All,2011-12,201226,19,235
State,,Maryland,All,2011-12,201226,70,782
State,,Massachusetts,All,2011-12,201226,73,927
State,,Michigan,All,2011-12,201226,101,1615
State,,Minnesota,All,2011-12,201226,45,678
State,,Mississippi,All,2011-12,201226,28,579
State,,Missouri,All,2011-12,201226,64,1042
State,,Montana,All,2011-12,201226,9,157
State,,Nebraska,All,2011-12,201226,14,261
State,,Nevada,All,2011-12,201226,28,388
State,,New Hampshire,All,2011-12,201226,21,207
State,,New Jersey,All,2011-12,201226,88,1343
State,,New Mexico,All,2011-12,201226,15,312
State,,New York,All,2011-12,201226,121,1765
State,,New York City,All,2011-12,201226,93,978
State,,North Carolina,All,2011-12,201226,101,1452
State,,North Dakota,All,2011-12,201226,1,106
State,,Ohio,All,2011-12,201226,123,2100
State,,Oklahoma,All,2011-12,201226,56,651
State,,Oregon,All,2011-12,201226,33,584
State,,Pennsylvania,All,2011-12,201226,157,2263
State,,Rhode Island,All,2011-12,201226,17,171
State,,South Carolina,All,2011-12,201226,49,807
State,,South Dakota,All,2011-12,201226,8,131
State,,Tennessee,All,2011-12,201226,94,1122
State,,Texas,All,2011-12,201226,228,3356
State,,Utah,All,2011-12,201226,24,297
State,,Vermont,All,2011-12,201226,4,114
State,,Virginia,All,2011-12,201226,76,1030
State,,Washington,All,2011-12,201226,70,915
State,,West Virginia,All,2011-12,201226,33,413
State,,Wisconsin,All,2011-12,201226,52,824
State,,Wyoming,All,2011-12,201226,5,92
State,,Alabama,All,2011-12,201227,55,945
State,,Alaska,All,2011-12,201227,3,70
State,,Arizona,All,2011-12,201227,55,878
State,,Arkansas,All,2011-12,201227,39,543
State,,California,All,2011-12,201227,377,4397
State,,Colorado,All,2011-12,201227,26,572
State,,Connecticut,All,2011-12,201227,50,541
State,,Delaware,All,2011-12,201227,7,146
State,,District of Columbia,All,2011-12,201227,3,84
State,,Florida,All,2011-12,201227,184,3333
State,,Georgia,All,2011-12,201227,64,1370
State,,Hawaii,All,2011-12,201227,15,161
State,,Idaho,All,2011-12,201227,15,238
State,,Illinois,All,2011-12,201227,102,1879
State,,Indiana,All,2011-12,201227,60,1070
State,,Iowa,All,2011-12,201227,33,467
State,,Kansas,All,2011-12,201227,21,440
State,,Kentucky,All,2011-12,201227,57,823
State,,Louisiana,All,2011-12,201227,40,771
State,,Maine,All,2011-12,201227,16,243
State,,Maryland,All,2011-12,201227,45,875
State,,Massachusetts,All,2011-12,201227,81,1036
State,,Michigan,All,2011-12,201227,104,1669
State,,Minnesota,All,2011-12,201227,48,766
State,,Mississippi,All,2011-12,201227,24,523
State,,Missouri,All,2011-12,201227,53,984
State,,Montana,All,2011-12,201227,10,164
State,,Nebraska,All,2011-12,201227,25,268
State,,Nevada,All,2011-12,201227,19,387
State,,New Hampshire,All,2011-12,201227,11,214
State,,New Jersey,All,2011-12,201227,74,1291
State,,New Mexico,All,2011-12,201227,21,297
State,,New York,All,2011-12,201227,138,1730
State,,New York City,All,2011-12,201227,62,960
State,,North Carolina,All,2011-12,201227,120,1558
State,,North Dakota,All,2011-12,201227,7,101
State,,Ohio,All,2011-12,201227,125,2099
State,,Oklahoma,All,2011-12,201227,52,658
State,,Oregon,All,2011-12,201227,40,590
State,,Pennsylvania,All,2011-12,201227,113,2271
State,,Rhode Island,All,2011-12,201227,15,173
State,,South Carolina,All,2011-12,201227,56,805
State,,South Dakota,All,2011-12,201227,5,114
State,,Tennessee,All,2011-12,201227,95,1142
State,,Texas,All,2011-12,201227,210,3226
State,,Utah,All,2011-12,201227,19,287
State,,Vermont,All,2011-12,201227,9,112
State,,Virginia,All,2011-12,201227,70,1139
State,,Washington,All,2011-12,201227,61,924
State,,West Virginia,All,2011-12,201227,20,408
State,,Wisconsin,All,2011-12,201227,54,933
State,,Wyoming,All,2011-12,201227,6,108
State,,Alabama,All,2011-12,201228,52,815
State,,Alaska,All,2011-12,201228,5,63
State,,Arizona,All,2011-12,201228,51,946
State,,Arkansas,All,2011-12,201228,34,525
State,,California,All,2011-12,201228,362,4370
State,,Colorado,All,2011-12,201228,30,576
State,,Connecticut,All,2011-12,201228,37,508
State,,Delaware,All,2011-12,201228,9,159
State,,District of Columbia,All,2011-12,201228,2,88
State,,Florida,All,2011-12,201228,174,3331
State,,Georgia,All,2011-12,201228,79,1306
State,,Hawaii,All,2011-12,201228,18,190
State,,Idaho,All,2011-12,201228,20,251
State,,Illinois,All,2011-12,201228,110,1817
State,,Indiana,All,2011-12,201228,76,1050
State,,Iowa,All,2011-12,201228,19,484
State,,Kansas,All,2011-12,201228,29,441
State,,Kentucky,All,2011-12,201228,57,791
State,,Louisiana,All,2011-12,201228,43,769
State,,Maine,All,2011-12,201228,16,249
State,,Maryland,All,2011-12,201228,66,804
State,,Massachusetts,All,2011-12,201228,80,943
State,,Michigan,All,2011-12,201228,87,1633
State,,Minnesota,All,2011-12,201228,53,722
State,,Mississippi,All,2011-12,201228,23,538
State,,Missouri,All,2011-12,201228,62,1039
State,,Montana,All,2011-12,201228,4,163
State,,Nebraska,All,2011-12,201228,20,272
State,,Nevada,All,2011-12,201228,25,394
State,,New Hampshire,All,2011-12,201228,11,196
State,,New Jersey,All,2011-12,201228,87,1303
State,,New Mexico,All,2011-12,201228,21,276
State,,New York,All,2011-12,201228,116,1691
State,,New York City,All,2011-12,201228,80,941
State,,North Carolina,All,2011-12,201228,130,1547
State,,North Dakota,All,2011-12,201228,5,111
State,,Ohio,All,2011-12,201228,114,1994
State,,Oklahoma,All,2011-12,201228,42,683
State,,Oregon,All,2011-12,201228,33,576
State,,Pennsylvania,All,2011-12,201228,117,2201
State,,Rhode Island,All,2011-12,201228,16,185
State,,South Carolina,All,2011-12,201228,51,784
State,,South Dakota,All,2011-12,201228,7,132
State,,Tennessee,All,2011-12,201228,107,1149
State,,Texas,All,2011-12,201228,213,3065
State,,Utah,All,2011-12,201228,16,318
State,,Vermont,All,2011-12,201228,7,93
State,,Virginia,All,2011-12,201228,74,1142
State,,Washington,All,2011-12,201228,58,971
State,,West Virginia,All,2011-12,201228,35,428
State,,Wisconsin,All,2011-12,201228,60,912
State,,Wyoming,All,2011-12,201228,1,77
State,,Alabama,All,2011-12,201229,66,920
State,,Alaska,All,2011-12,201229,3,61
State,,Arizona,All,2011-12,201229,55,887
State,,Arkansas,All,2011-12,201229,33,547
State,,California,All,2011-12,201229,332,4328
State,,Colorado,All,2011-12,201229,27,577
State,,Connecticut,All,2011-12,201229,41,578
State,,Delaware,All,2011-12,201229,8,123
State,,District of Columbia,All,2011-12,201229,10,74
State,,Florida,All,2011-12,201229,158,3214
State,,Georgia,All,2011-12,201229,74,1303
State,,Hawaii,All,2011-12,201229,15,179
State,,Idaho,All,2011-12,201229,15,230
State,,Illinois,All,2011-12,201229,125,1758
State,,Indiana,All,2011-12,201229,84,1084
State,,Iowa,All,2011-12,201229,34,521
State,,Kansas,All,2011-12,201229,45,490
State,,Kentucky,All,2011-12,201229,54,742
State,,Louisiana,All,2011-12,201229,39,737
State,,Maine,All,2011-12,201229,14,210
State,,Maryland,All,2011-12,201229,53,791
State,,Massachusetts,All,2011-12,201229,68,963
State,,Michigan,All,2011-12,201229,99,1728
State,,Minnesota,All,2011-12,201229,44,696
State,,Mississippi,All,2011-12,201229,29,587
State,,Missouri,All,2011-12,201229,54,987
State,,Montana,All,2011-12,201229,7,160
State,,Nebraska,All,2011-12,201229,19,318
State,,Nevada,All,2011-12,201229,24,365
State,,New Hampshire,All,2011-12,201229,11,190
State,,New Jersey,All,2011-12,201229,94,1267
State,,New Mexico,All,2011-12,201229,15,305
State,,New York,All,2011-12,201229,117,1731
State,,New York City,All,2011-12,201229,83,923
State,,North Carolina,All,2011-12,201229,95,1511
State,,North Dakota,All,2011-12,201229,4,111
State,,Ohio,All,2011-12,201229,124,1936
State,,Oklahoma,All,2011-12,201229,47,638
State,,Oregon,All,2011-12,201229,35,608
State,,Pennsylvania,All,2011-12,201229,134,2227
State,,Rhode Island,All,2011-12,201229,19,188
State,,South Carolina,All,2011-12,201229,46,818
State,,South Dakota,All,2011-12,201229,16,129
State,,Tennessee,All,2011-12,201229,94,1103
State,,Texas,All,2011-12,201229,208,3267
State,,Utah,All,2011-12,201229,21,295
State,,Vermont,All,2011-12,201229,11,88
State,,Virginia,All,2011-12,201229,72,1207
State,,Washington,All,2011-12,201229,69,977
State,,West Virginia,All,2011-12,201229,29,412
State,,Wisconsin,All,2011-12,201229,42,851
State,,Wyoming,All,2011-12,201229,5,76
State,,Alabama,All,2011-12,201230,55,934
State,,Alaska,All,2011-12,201230,2,82
State,,Arizona,All,2011-12,201230,57,862
State,,Arkansas,All,2011-12,201230,41,566
State,,California,All,2011-12,201230,344,4368
State,,Colorado,All,2011-12,201230,25,573
State,,Connecticut,All,2011-12,201230,28,515
State,,Delaware,All,2011-12,201230,9,153
State,,District of Columbia,All,2011-12,201230,8,102
State,,Florida,All,2011-12,201230,176,3200
State,,Georgia,All,2011-12,201230,67,1299
State,,Hawaii,All,2011-12,201230,17,199
State,,Idaho,All,2011-12,201230,8,210
State,,Illinois,All,2011-12,201230,128,1887
State,,Indiana,All,2011-12,201230,57,1037
State,,Iowa,All,2011-12,201230,35,506
State,,Kansas,All,2011-12,201230,25,449
State,,Kentucky,All,2011-12,201230,45,784
State,,Louisiana,All,2011-12,201230,40,804
State,,Maine,All,2011-12,201230,17,241
State,,Maryland,All,2011-12,201230,48,786
State,,Massachusetts,All,2011-12,201230,56,960
State,,Michigan,All,2011-12,201230,71,1606
State,,Minnesota,All,2011-12,201230,41,691
State,,Mississippi,All,2011-12,201230,28,565
State,,Missouri,All,2011-12,201230,62,1038
State,,Montana,All,2011-12,201230,7,155
State,,Nebraska,All,2011-12,201230,16,275
State,,Nevada,All,2011-12,201230,29,366
State,,New Hampshire,All,2011-12,201230,14,194
State,,New Jersey,All,2011-12,201230,87,1239
State,,New Mexico,All,2011-12,201230,21,295
State,,New York,All,2011-12,201230,114,1740
State,,New York City,All,2011-12,201230,80,960
State,,North Carolina,All,2011-12,201230,92,1432
State,,North Dakota,All,2011-12,201230,8,93
State,,Ohio,All,2011-12,201230,129,1895
State,,Oklahoma,All,2011-12,201230,51,706
State,,Oregon,All,2011-12,201230,32,586
State,,Pennsylvania,All,2011-12,201230,110,2266
State,,Rhode Island,All,2011-12,201230,11,155
State,,South Carolina,All,2011-12,201230,57,791
State,,South Dakota,All,2011-12,201230,9,129
State,,Tennessee,All,2011-12,201230,80,1059
State,,Texas,All,2011-12,201230,211,3250
State,,Utah,All,2011-12,201230,13,276
State,,Vermont,All,2011-12,201230,8,73
State,,Virginia,All,2011-12,201230,73,1108
State,,Washington,All,2011-12,201230,51,898
State,,West Virginia,All,2011-12,201230,36,388
State,,Wisconsin,All,2011-12,201230,60,891
State,,Wyoming,All,2011-12,201230,2,92
State,,Alabama,All,2011-12,201231,47,864
State,,Alaska,All,2011-12,201231,3,72
State,,Arizona,All,2011-12,201231,39,858
State,,Arkansas,All,2011-12,201231,36,562
State,,California,All,2011-12,201231,372,4382
State,,Colorado,All,2011-12,201231,36,572
State,,Connecticut,All,2011-12,201231,21,520
State,,Delaware,All,2011-12,201231,6,135
State,,District of Columbia,All,2011-12,201231,0,84
State,,Florida,All,2011-12,201231,179,3343
State,,Georgia,All,2011-12,201231,60,1367
State,,Hawaii,All,2011-12,201231,18,201
State,,Idaho,All,2011-12,201231,13,197
State,,Illinois,All,2011-12,201231,106,1879
State,,Indiana,All,2011-12,201231,63,1060
State,,Iowa,All,2011-12,201231,37,510
State,,Kansas,All,2011-12,201231,28,432
State,,Kentucky,All,2011-12,201231,49,781
State,,Louisiana,All,2011-12,201231,41,778
State,,Maine,All,2011-12,201231,17,231
State,,Maryland,All,2011-12,201231,61,815
State,,Massachusetts,All,2011-12,201231,78,919
State,,Michigan,All,2011-12,201231,89,1617
State,,Minnesota,All,2011-12,201231,50,731
State,,Mississippi,All,2011-12,201231,40,519
State,,Missouri,All,2011-12,201231,66,1074
State,,Montana,All,2011-12,201231,7,158
State,,Nebraska,All,2011-12,201231,26,295
State,,Nevada,All,2011-12,201231,25,363
State,,New Hampshire,All,2011-12,201231,10,199
State,,New Jersey,All,2011-12,201231,70,1221
State,,New Mexico,All,2011-12,201231,15,294
State,,New York,All,2011-12,201231,131,1741
State,,New York City,All,2011-12,201231,99,902
State,,North Carolina,All,2011-12,201231,99,1466
State,,North Dakota,All,2011-12,201231,11,115
State,,Ohio,All,2011-12,201231,153,2105
State,,Oklahoma,All,2011-12,201231,61,706
State,,Oregon,All,2011-12,201231,33,599
State,,Pennsylvania,All,2011-12,201231,154,2275
State,,Rhode Island,All,2011-12,201231,15,149
State,,South Carolina,All,2011-12,201231,48,720
State,,South Dakota,All,2011-12,201231,6,129
State,,Tennessee,All,2011-12,201231,83,1148
State,,Texas,All,2011-12,201231,189,3188
State,,Utah,All,2011-12,201231,14,263
State,,Vermont,All,2011-12,201231,6,110
State,,Virginia,All,2011-12,201231,71,1160
State,,Washington,All,2011-12,201231,62,871
State,,West Virginia,All,2011-12,201231,34,378
State,,Wisconsin,All,2011-12,201231,61,847
State,,Wyoming,All,2011-12,201231,5,82
State,,Alabama,All,2011-12,201232,67,951
State,,Alaska,All,2011-12,201232,5,59
State,,Arizona,All,2011-12,201232,41,931
State,,Arkansas,All,2011-12,201232,37,550
State,,California,All,2011-12,201232,321,4424
State,,Colorado,All,2011-12,201232,26,602
State,,Connecticut,All,2011-12,201232,36,517
State,,Delaware,All,2011-12,201232,4,131
State,,District of Columbia,All,2011-12,201232,5,89
State,,Florida,All,2011-12,201232,193,3259
State,,Georgia,All,2011-12,201232,80,1351
State,,Hawaii,All,2011-12,201232,17,190
State,,Idaho,All,2011-12,201232,9,244
State,,Illinois,All,2011-12,201232,122,1935
State,,Indiana,All,2011-12,201232,67,1114
State,,Iowa,All,2011-12,201232,42,476
State,,Kansas,All,2011-12,201232,30,405
State,,Kentucky,All,2011-12,201232,50,738
State,,Louisiana,All,2011-12,201232,57,757
State,,Maine,All,2011-12,201232,14,219
State,,Maryland,All,2011-12,201232,48,778
State,,Massachusetts,All,2011-12,201232,70,986
State,,Michigan,All,2011-12,201232,99,1623
State,,Minnesota,All,2011-12,201232,43,764
State,,Mississippi,All,2011-12,201232,35,543
State,,Missouri,All,2011-12,201232,67,1053
State,,Montana,All,2011-12,201232,10,171
State,,Nebraska,All,2011-12,201232,18,281
State,,Nevada,All,2011-12,201232,24,410
State,,New Hampshire,All,2011-12,201232,19,192
State,,New Jersey,All,2011-12,201232,66,1252
State,,New Mexico,All,2011-12,201232,24,310
State,,New York,All,2011-12,201232,132,1732
State,,New York City,All,2011-12,201232,98,979
State,,North Carolina,All,2011-12,201232,115,1505
State,,North Dakota,All,2011-12,201232,9,127
State,,Ohio,All,2011-12,201232,118,2054
State,,Oklahoma,All,2011-12,201232,48,705
State,,Oregon,All,2011-12,201232,27,582
State,,Pennsylvania,All,2011-12,201232,150,2311
State,,Rhode Island,All,2011-12,201232,15,157
State,,South Carolina,All,2011-12,201232,49,766
State,,South Dakota,All,2011-12,201232,7,116
State,,Tennessee,All,2011-12,201232,94,1159
State,,Texas,All,2011-12,201232,200,3142
State,,Utah,All,2011-12,201232,17,268
State,,Vermont,All,2011-12,201232,8,111
State,,Virginia,All,2011-12,201232,61,1172
State,,Washington,All,2011-12,201232,72,906
State,,West Virginia,All,2011-12,201232,33,435
State,,Wisconsin,All,2011-12,201232,44,796
State,,Wyoming,All,2011-12,201232,6,74
State,,Alabama,All,2011-12,201233,60,948
State,,Alaska,All,2011-12,201233,3,73
State,,Arizona,All,2011-12,201233,46,898
State,,Arkansas,All,2011-12,201233,22,519
State,,California,All,2011-12,201233,379,4475
State,,Colorado,All,2011-12,201233,28,627
State,,Connecticut,All,2011-12,201233,36,520
State,,Delaware,All,2011-12,201233,4,153
State,,District of Columbia,All,2011-12,201233,9,99
State,,Florida,All,2011-12,201233,152,3209
State,,Georgia,All,2011-12,201233,76,1337
State,,Hawaii,All,2011-12,201233,19,184
State,,Idaho,All,2011-12,201233,15,237
State,,Illinois,All,2011-12,201233,131,1882
